EVI,NDVI,date
0.3924254871272847,0.5611171216098464,2025-02-26
0.3814507845526764,0.5649857160532296,2025-03-01
0.40014387027805853,0.5868029363307969,2025-03-06
0.4288170277199507,0.5777195470655215,2025-03-08
0.4169707515704629,0.568889781334816,2025-03-13
0.4082885539420905,0.5628255589216151,2025-03-15
0.4470890712586442,0.5862617967386032,2025-03-18
0.40178380371502415,0.5704610897178415,2025-03-26
0.42186863252694073,0.5691266697529752,2025-03-28
0.3797051778041246,0.5497801477136512,2025-03-31
0.4025901707198491,0.5179684374430964,2025-04-04
0.4190267604521245,0.559333356900388,2025-04-07
0.3706574611403177,0.5699097469909715,2025-04-10
0.34012334801564253,0.5018136484401553,2025-04-15
0.37067165888628556,0.4645848624021967,2025-04-17
0.32659927774911995,0.46448239445431583,2025-04-17
0.34655548468344943,0.5016641954077136,2025-04-20
0.3342444064273144,0.4219693916828924,2025-04-24
0.29057883029810627,0.3992669537772855,2025-04-25
0.26527524031067085,0.36661351968979883,2025-04-30
0.2643322950078662,0.3348110352557875,2025-05-02
0.2632527906061551,0.3284027476182759,2025-05-07
0.23000869441578856,0.3342782851998299,2025-05-07
0.26165708760898093,0.34337625108787295,2025-06-01
0.2542662749419925,0.33432773578241753,2025-06-03
0.5365306029079558,0.6470715661727238,2025-10-09
0.5327738696582074,0.6811280366956883,2025-10-17
0.49975300469384965,0.6670098481422391,2025-11-06
0.5284660411383808,0.6660684895668719,2025-11-08
0.4771411773669684,0.6600426569142964,2025-11-11
0.5133588759014069,0.6364762658658492,2025-11-13
0.49605912084285114,0.6272828016132486,2025-11-18
0.4364845869881654,0.6306976525446395,2025-11-21
0.41534809807892725,0.6282932312714905,2025-11-23
0.43925395461172023,0.6403879328601613,2025-11-26
0.4093009652100561,0.6137794848565824,2025-12-01
0.44839594184759907,0.5652753133230376,2025-12-03
0.3878500322114446,0.6348040034260582,2025-12-11
0.4096208268601338,0.6004348987669278,2025-12-13
0.38751576493835327,0.5502566290200752,2025-12-16
0.3999518468408944,0.5941300840375109,2025-12-18
0.36024973402752614,0.5885749852508085,2025-12-21
0.34461763067401263,0.5752912299142354,2025-12-26
0.3687329253078705,0.5694906868950036,2025-12-28
0.30110462668025223,0.5430944345492492,2026-01-05
0.30789581456067766,0.4779317830491833,2026-01-07
0.2724448466062016,0.49618285385171434,2026-01-10
0.2719773329889579,0.45410032184141735,2026-01-15
0.24978460065705343,0.4027017268180912,2026-01-20
0.28640948858909204,0.4852470135651319,2026-01-22
0.2614629293279279,0.4571798292613057,2026-01-27
0.24102144723393149,0.45946610218132466,2026-01-30
0.24174529236612033,0.3151228406342839,2026-02-04
0.27712487287458487,0.4288284182856099,2026-02-06
0.27931290432709677,0.4501668422748046,2026-02-11
0.28003363081661753,0.4419402801064469,2026-02-14
0.29163718957532375,0.48870445957167225,2026-02-19
0.31565773058406815,0.44659157150568524,2026-02-21
