bare,built,crops,date,flooded_vegetation,grass,shrub_and_scrub,snow_and_ice,trees,water
0.04417692030193856,0.05333719431004964,0.5020686455711905,2025-02-22,0.045828542815929324,0.062366499758677946,0.1746597662961466,0.04485893713448675,0.04483804608538845,0.027825542568684608
0.06220492882575869,0.06731108470281061,0.4161435576004162,2025-03-04,0.0365032016402832,0.05319669768351329,0.26201625737767825,0.04528591695951937,0.02986580796103465,0.02743295648167388
0.08585284954995366,0.04584193471215464,0.2630493130248395,2025-03-09,0.03795939084201607,0.058030935297416805,0.39837729607092165,0.04726505534468559,0.03378583541729162,0.029797704720582192
0.07857308162081683,0.07744313638367088,0.28286333404622865,2025-03-14,0.0337543132012344,0.03631253715954829,0.3703952873019741,0.04945989866232707,0.04057385751079994,0.030584256961025222
0.09427897357112063,0.044011796730290036,0.2128648638548161,2025-03-19,0.0370263609839006,0.047617224004268495,0.4509145640958939,0.04836623504502854,0.037451490935312276,0.027429413306253182
0.09475617576504909,0.059672935449105756,0.34699959334442115,2025-03-24,0.03499057513917659,0.04371151957493826,0.31356457952840733,0.04728654228986505,0.030435082953781084,0.02854281891652977
0.13949079409505868,0.03998613341871596,0.24032900531575066,2025-03-29,0.03591363138856261,0.06285282546012073,0.37327803524614567,0.05417490035514008,0.027287559794530288,0.02664605097785652
0.1281069483895451,0.04363778065266604,0.27167949550247145,2025-03-31,0.03538730281774069,0.0532525560508324,0.3634452108906383,0.04750958445284515,0.02879364439902255,0.0281453688387327
0.08985738768665509,0.04601610689339042,0.36888625436002853,2025-04-03,0.03456591002285538,0.043089508828774936,0.2989669220125999,0.05363571648854988,0.03331256006621423,0.03162947011550824
0.16908160988319038,0.04156734330381833,0.2301167751649674,2025-04-08,0.0374730067435563,0.050773900989714335,0.3621612353925984,0.049952533221436966,0.03021674608410527,0.028613700739532802
0.18718988318812113,0.042336797061326446,0.3314693479614604,2025-04-13,0.03452395186516257,0.042389751925841976,0.24470593280567787,0.05341170191594188,0.029838175122816155,0.03409517053753966
0.1291687130513559,0.039498247731775536,0.35639549849633845,2025-04-18,0.037456424013931205,0.06685299019227399,0.2642623135191199,0.05059765835925698,0.026414911545311306,0.029311546100181395
