bare,built,crops,date,flooded_vegetation,grass,shrub_and_scrub,snow_and_ice,trees,water
0.04936863386055452,0.1416326577796461,0.5227628815912035,2025-02-26,0.03581210345315377,0.047531513381292204,0.09114616061868826,0.037400111381941895,0.03801128954526276,0.036295928447808275
0.048245392490492006,0.10323808752687551,0.5634536735179618,2025-02-26,0.035381491968319634,0.046862590466859186,0.09281098479462035,0.03683127889719009,0.0380273969788822,0.035109623906896495
0.0504659386246678,0.16560259562703153,0.40718323282983504,2025-03-01,0.039757644689125765,0.044873739420575105,0.15581353919535879,0.0390854372325213,0.057982213511731114,0.039195069293489336
0.05007235807921948,0.12293598321406007,0.4328563042861522,2025-03-01,0.039593201910938784,0.04366043707858073,0.17546411555926147,0.03770669103576761,0.05942795593860164,0.03824238460166373
0.05571928794223428,0.08459894947688797,0.4933157697166839,2025-03-03,0.03854888743820013,0.11529867277820383,0.09890547279114092,0.03993706921200875,0.03741052812064489,0.036224124101611736
0.05488434286096819,0.06284320583873226,0.5015190352293524,2025-03-03,0.039010262993213085,0.12362628612578484,0.10384115203914349,0.04036729572778859,0.03740346356662311,0.036464568322908834
0.0557415484282375,0.0957212147605554,0.5388728369665213,2025-03-06,0.03250814914017807,0.07147435155866338,0.10187051977868321,0.030995222718235665,0.038074583887657436,0.034702640155050035
0.05478206299353189,0.08653822681462635,0.5347116537615274,2025-03-06,0.03336201438972605,0.07240071681695773,0.1137182862801974,0.03111029525227046,0.03890775874745544,0.03442961582433133
0.0517189650972741,0.12653924707243194,0.572393886995464,2025-03-08,0.030062732580956385,0.04974878014726379,0.06882263492126638,0.03472929889123768,0.0328236430341481,0.03312270113566287
0.05036022990562552,0.12480907178933046,0.5575081551015586,2025-03-08,0.03169805302143018,0.05179909488065566,0.08169625852029423,0.035331288520451115,0.033952078887771915,0.032807120275694185
0.04957773347792581,0.11445186543949892,0.5242264020399708,2025-03-11,0.03585623675214018,0.04437474447167431,0.11104445031655533,0.035570265733168877,0.04747769430232037,0.037381067371468076
0.04974911481146388,0.12537574521397235,0.5245741310811884,2025-03-11,0.03519656859801865,0.04673930758438009,0.09866759358200336,0.03589129903730643,0.045602837671109786,0.038164115652647164
0.048599703622919335,0.09739375064377397,0.6142221063661674,2025-03-13,0.03608035231459966,0.0401368263407756,0.05849493568812658,0.03625156942552673,0.032708250614637245,0.03607456603769597
0.04854293260066918,0.07115166760272501,0.6297460236996011,2025-03-13,0.03660782588162727,0.04267181171544946,0.06558052412822282,0.036204797880113215,0.034070808296234656,0.035384163784885674
0.05010966918125118,0.21863879881303083,0.44929277621921476,2025-03-15,0.0381078911753861,0.036658986340127084,0.08663318892384614,0.03829489606795175,0.04147270010414833,0.0407497747779075
0.049757459886727425,0.17905996867433785,0.4731010589052419,2025-03-15,0.03851467502756373,0.037268070072644745,0.09857131128207781,0.03879365982072054,0.04437618863273077,0.04051792618393928
0.052727251733929156,0.05931008398099865,0.587783367250137,2025-03-16,0.0422673152889326,0.03876209217113486,0.10501293271499441,0.033682933812382375,0.04281390185379719,0.03760165126924645
0.05485068159859224,0.06191891474406519,0.5554045545110661,2025-03-16,0.04362340309225691,0.040597273019535765,0.12436919124259392,0.0342898800909442,0.046709016617079616,0.03819768310752635
0.05300782351997672,0.1560765522039939,0.547839776723639,2025-03-18,0.031527081834107566,0.03784523167149051,0.0637050276552516,0.034790790154040525,0.037485246893925774,0.03768339428756244
0.05293428210042923,0.14571063679592,0.557866379579894,2025-03-18,0.031777528795400814,0.03807260742052402,0.06363071625962899,0.034859737698359525,0.037719260027586736,0.0373902328580342
0.048561325316059493,0.0751329808083604,0.619821918624948,2025-03-26,0.0356769945903615,0.042771674817431646,0.06929258724539492,0.032400115258677496,0.03774446538353644,0.038560604793910526
0.04798623841608443,0.0930496097019279,0.6023941587937969,2025-03-26,0.036036272781979524,0.04184128512799245,0.06903623814472737,0.03278128093151333,0.03778887859767238,0.039047102000695874
0.05087291537076189,0.08563854634722887,0.6294282911194244,2025-03-28,0.03093382248832996,0.032444730372892534,0.0582506502926056,0.03618549412249478,0.03786277761083314,0.03834428198809297
0.05028650482801259,0.08198130029526451,0.6312325201075382,2025-03-28,0.030908847732471257,0.03269597767825648,0.061424488063133054,0.035860663616499644,0.03760379211114064,0.03796901473184321
0.047605610707808194,0.05588505047481796,0.6521396234529679,2025-03-28,0.03486703365026989,0.03588133761428546,0.0635902258359277,0.03337356654587962,0.03800181795561768,0.038619251440141875
0.04785290800315261,0.06523784985234511,0.6424897391725181,2025-03-28,0.034788343540363184,0.03657828655670283,0.06227146382527462,0.03371841943878879,0.03778988723200914,0.03923523134672354
0.05509020243365002,0.061513418416338984,0.5926751898764042,2025-03-31,0.03596071674901737,0.034889264739493185,0.09625913751593015,0.03593961892822989,0.04571287700269907,0.04191935215296625
0.05347208787346981,0.08482695894522065,0.5662655265088972,2025-03-31,0.036547597627252154,0.034988875682300614,0.09651762902713468,0.03761140023275356,0.04673220079832303,0.04299870663592157
0.05905759286806563,0.12118295252732042,0.44765649693162934,2025-04-04,0.042116685467496875,0.03921216813907405,0.1442234264085254,0.038640422701834175,0.06354705783166754,0.044322308836874914
0.05738430108301016,0.12552598491205594,0.44744209017695374,2025-04-04,0.041939400916256905,0.03829963268812658,0.14327376497568495,0.03867498119847142,0.06369708612642198,0.04372108476912547
0.049860119982144305,0.054045247077200535,0.5979156106456572,2025-04-05,0.04035678140709796,0.04051003285052019,0.09450787680670242,0.03457599660632192,0.047620694345610365,0.04056973141453244
0.0492623047242023,0.06980416180457891,0.5868131854875026,2025-04-05,0.0410286064574696,0.03978082498333466,0.0925693513833161,0.034022304026735756,0.04524985584856782,0.04143088322524261
0.05270370947313695,0.13880621330621679,0.5738802172094403,2025-04-07,0.030155706882291456,0.038881856605224946,0.05660676410021713,0.03550267059602284,0.03524383648609156,0.03818012148742621
