bare,built,crops,date,flooded_vegetation,grass,shrub_and_scrub,snow_and_ice,trees,water
0.05748753229906348,0.2792167438272561,0.19706208068210054,2025-03-01,0.04366498966645664,0.034377209438037626,0.13080204007706578,0.047726277972685846,0.1635696207714333,0.04605205102354089
0.0803117844737368,0.17928704803470114,0.17990587208465378,2025-03-06,0.03741238151169124,0.05625031430973873,0.1949155359642977,0.042740466784776374,0.18451899792939114,0.04461614856631867
0.06181875422438282,0.21752338369334218,0.20376804347179914,2025-03-11,0.03992313853682651,0.035853641935393185,0.14880642145287665,0.04797415187738872,0.19956849509856922,0.04472256393650438
0.061194074998642205,0.24015952105252475,0.29755754125037626,2025-03-15,0.040570376102957086,0.03715167856553095,0.1301462862315047,0.047315602438608016,0.10384499999146499,0.04201843842945893
0.057038872676005055,0.21509806379342475,0.384837986937926,2025-03-18,0.03428969548986434,0.04007756803293833,0.09729198103646862,0.046200782716003454,0.08353490361909541,0.041589775552597595
0.0630714122191701,0.2996331115457083,0.22508403267016178,2025-03-23,0.0354478844227865,0.04861641935387826,0.10480273986536331,0.04864036798164111,0.13138978893422426,0.04327322798142727
0.053488740563831516,0.2733974131466998,0.2870039532390857,2025-03-28,0.03466206160970741,0.033060606586785016,0.09359932218600414,0.04924369996896125,0.13141080024088594,0.044092397271362264
0.054453546444597004,0.3760146579383629,0.14340508682207434,2025-03-31,0.04386865370582798,0.03073506160384201,0.1057007288872483,0.047908769335730926,0.1537960946991067,0.044076420194141264
0.05577900827755268,0.2538885207223629,0.2047940347440555,2025-04-05,0.03984033571407463,0.037275086260270984,0.12071968557150259,0.047629112956259136,0.1971427885867965,0.042890047179198885
0.06137278944872637,0.24073000898114913,0.24774394587472864,2025-04-10,0.040601519915438186,0.03841928522805,0.13250483436382554,0.04797113619570083,0.1435924467220936,0.047022381137395805
0.0629403845590509,0.28150879661532385,0.19891534945589132,2025-04-15,0.03727833811566767,0.03999692639792514,0.1406615759544883,0.046340143579257635,0.1500585289676681,0.04225896351122307
0.06486854492265107,0.22443637928649268,0.24613675901721296,2025-04-17,0.040584048662344795,0.039133429211046684,0.14615821655704933,0.046926421717051164,0.14502447542623034,0.046690109427509285
0.06492247345975519,0.21835538253733275,0.2737223730645018,2025-04-20,0.03586737217020186,0.041775590603636045,0.13489906818897238,0.04405223499181646,0.14227463429176687,0.0440895880354231
0.06383401284648405,0.24931706521520292,0.3769280843105001,2025-04-24,0.033666637609594374,0.043477771548425845,0.09230890458299537,0.044919688745064676,0.05504464325301682,0.0404629847734256
0.0734018738797028,0.2929249114218112,0.25798166356681673,2025-04-27,0.03623684308038329,0.03679395889870611,0.10678343318950866,0.05187694494111342,0.09582713990552284,0.04813223380107331
0.07011384581689412,0.28581118669290295,0.318081231356645,2025-05-02,0.03559792126732575,0.04305419483735433,0.08961243331480474,0.04561228495420649,0.07059837196178823,0.04147794863040211
0.06620866002643727,0.24515014747465727,0.4035533529632052,2025-05-07,0.03251541629748128,0.04159398240306149,0.08195268421881272,0.04221893619979764,0.04641804030909094,0.040348699309355654
0.06901141991502456,0.3765526740280267,0.12893011295480408,2025-05-10,0.0413238660494674,0.03148181369288169,0.1422695790596088,0.04643918047338457,0.11870232008637153,0.04524779605031621
0.07117371287737041,0.2849234890999698,0.28242152931032605,2025-06-03,0.042331013954272065,0.06720288187230904,0.08402070184851082,0.04678584988238995,0.08167978777723807,0.03941950193808187
0.0607445909162505,0.23576721291280334,0.10113853381085063,2025-06-14,0.0726577755016196,0.06339951244609683,0.10506004258833769,0.04477513700327414,0.27240186652382986,0.044012947857289306
0.054713200802557344,0.15610888528274308,0.16373999022293176,2025-08-22,0.07565852229892431,0.22061431209469323,0.08184089902916296,0.04897159451854247,0.15455554683309833,0.043754489366130814
