EVI,NDVI,date,RVI,bare,built,crops,flooded_vegetation,grass,shrub_and_scrub,snow_and_ice,trees,water
0.15585219900244504,0.2656841149769461,2025-03-01,,0.05748753229906348,0.2792167438272561,0.19706208068210054,0.04366498966645664,0.034377209438037626,0.13080204007706578,0.047726277972685846,0.1635696207714333,0.04605205102354089
0.16789507369999374,0.2764652175933795,2025-03-03,,,,,,,,,,
,,2025-03-05,0.807176605439199,,,,,,,,,
,,2025-03-06,,0.0803117844737368,0.17928704803470114,0.17990587208465378,0.03741238151169124,0.05625031430973873,0.1949155359642977,0.042740466784776374,0.18451899792939114,0.04461614856631867
0.17287146557396424,0.2768268735249564,2025-03-08,,,,,,,,,,
0.16246301829179904,0.27450197007914806,2025-03-11,,0.06181875422438282,0.21752338369334218,0.20376804347179914,0.03992313853682651,0.035853641935393185,0.14880642145287665,0.04797415187738872,0.19956849509856922,0.04472256393650438
0.1632638201590426,0.2677472664422233,2025-03-15,,0.061194074998642205,0.24015952105252475,0.29755754125037626,0.040570376102957086,0.03715167856553095,0.1301462862315047,0.047315602438608016,0.10384499999146499,0.04201843842945893
0.16237739104581395,0.27821451241037304,2025-03-16,,,,,,,,,,
,,2025-03-17,0.8581901562766763,,,,,,,,,
,,2025-03-18,,0.057038872676005055,0.21509806379342475,0.384837986937926,0.03428969548986434,0.04007756803293833,0.09729198103646862,0.046200782716003454,0.08353490361909541,0.041589775552597595
0.20727316887465821,0.2754057332115239,2025-03-21,,,,,,,,,,
0.1631653926883131,0.274397496176543,2025-03-23,,0.0630714122191701,0.2996331115457083,0.22508403267016178,0.0354478844227865,0.04861641935387826,0.10480273986536331,0.04864036798164111,0.13138978893422426,0.04327322798142727
0.16680950752127166,0.2700271170073801,2025-03-28,,0.053488740563831516,0.2733974131466998,0.2870039532390857,0.03466206160970741,0.033060606586785016,0.09359932218600414,0.04924369996896125,0.13141080024088594,0.044092397271362264
0.1469461573116109,0.27179722344294005,2025-03-28,,0.053488740563831516,0.2733974131466998,0.2870039532390857,0.03466206160970741,0.033060606586785016,0.09359932218600414,0.04924369996896125,0.13141080024088594,0.044092397271362264
,,2025-03-29,0.7202029932209577,,,,,,,,,
,,2025-03-31,,0.054453546444597004,0.3760146579383629,0.14340508682207434,0.04386865370582798,0.03073506160384201,0.1057007288872483,0.047908769335730926,0.1537960946991067,0.044076420194141264
0.1877937913645049,0.29000388785094755,2025-04-04,,,,,,,,,,
0.1728585873291159,0.3124246542533879,2025-04-05,,0.05577900827755268,0.2538885207223629,0.2047940347440555,0.03984033571407463,0.037275086260270984,0.12071968557150259,0.047629112956259136,0.1971427885867965,0.042890047179198885
0.1679854706408788,0.2656207598598999,2025-04-10,0.7421978224759881,0.06137278944872637,0.24073000898114913,0.24774394587472864,0.040601519915438186,0.03841928522805,0.13250483436382554,0.04797113619570083,0.1435924467220936,0.047022381137395805
0.18348250351570722,0.26575066082037563,2025-04-12,,,,,,,,,,
,,2025-04-15,,0.0629403845590509,0.28150879661532385,0.19891534945589132,0.03727833811566767,0.03999692639792514,0.1406615759544883,0.046340143579257635,0.1500585289676681,0.04225896351122307
0.17752156283604792,0.2542016266724103,2025-04-17,,0.06486854492265107,0.22443637928649268,0.24613675901721296,0.040584048662344795,0.039133429211046684,0.14615821655704933,0.046926421717051164,0.14502447542623034,0.046690109427509285
0.15566035881165502,0.2575925357425979,2025-04-17,,0.06486854492265107,0.22443637928649268,0.24613675901721296,0.040584048662344795,0.039133429211046684,0.14615821655704933,0.046926421717051164,0.14502447542623034,0.046690109427509285
0.1644380097156074,0.27763604185066176,2025-04-20,,0.06492247345975519,0.21835538253733275,0.2737223730645018,0.03586737217020186,0.041775590603636045,0.13489906818897238,0.04405223499181646,0.14227463429176687,0.0440895880354231
0.1698279401693025,0.24488080237660143,2025-04-22,0.7824157870115234,,,,,,,,,
,,2025-04-24,,0.06383401284648405,0.24931706521520292,0.3769280843105001,0.033666637609594374,0.043477771548425845,0.09230890458299537,0.044919688745064676,0.05504464325301682,0.0404629847734256
0.1496794342842995,0.23713442793145606,2025-04-25,,,,,,,,,,
0.17197755302172224,0.2616906407778187,2025-04-27,,0.0734018738797028,0.2929249114218112,0.25798166356681673,0.03623684308038329,0.03679395889870611,0.10678343318950866,0.05187694494111342,0.09582713990552284,0.04813223380107331
