EVI,NDVI,date
0.1518253197621046,0.2321827234247232,2025-03-06
0.14983068511892905,0.21024771927547087,2025-03-08
0.1423955856498169,0.206656642915695,2025-03-13
0.13423724076652083,0.2012282556947085,2025-03-15
0.13864940370859982,0.19213842423671992,2025-03-18
0.12797271928016715,0.1985074393041628,2025-03-26
0.13934768179923668,0.20055186856475757,2025-03-28
0.12468109860464519,0.19982013767804596,2025-03-31
0.13930696888558364,0.20211348697084017,2025-04-04
0.139824791205945,0.18846452832764404,2025-04-07
0.1203434231014682,0.18985967237063678,2025-04-10
0.12407000078897831,0.18491438351346226,2025-04-15
0.11963641155705357,0.18344147532459734,2025-04-17
0.1385512859391199,0.18575192765383422,2025-04-17
0.12526668159906057,0.1839774545749415,2025-04-20
0.13512054096016554,0.17845403008613508,2025-04-24
0.12885948313305934,0.18362534537625697,2025-04-25
0.11809418655427874,0.1677330275677685,2025-04-30
0.12388398484744863,0.16382634909164562,2025-05-02
0.1299022137685992,0.16351499124765154,2025-05-07
0.11040580025493477,0.16469524448356979,2025-05-07
0.21073375207150774,0.2555806126817962,2025-06-01
0.19539944752409028,0.23420070987824845,2025-06-03
0.25982677964298256,0.32435350539322005,2025-10-09
0.2801635396364387,0.37078330107015434,2025-10-17
0.25463423041792244,0.34195014828131787,2025-11-06
0.26846308070681135,0.33793796993966196,2025-11-08
0.2357600628960982,0.3229993128923353,2025-11-11
0.2749931813580933,0.33806602278459197,2025-11-13
0.25223391855468846,0.3209119104955464,2025-11-18
0.21352293780892023,0.30449038616297547,2025-11-21
0.20140587288013,0.29721647389915806,2025-11-23
0.21116503353933502,0.2953886032887971,2025-11-26
0.19451846299098205,0.28115447661935755,2025-12-01
0.23519391073571588,0.28704999125676006,2025-12-03
0.1852709517521603,0.29262147859230714,2025-12-11
0.19380644632006344,0.2789865806673812,2025-12-13
0.1877332876091733,0.26094800444848737,2025-12-16
0.18711689538781426,0.2710215178916015,2025-12-18
0.1802252911695845,0.2817753699306836,2025-12-21
0.1607013940555844,0.2550965718824364,2025-12-26
0.17169264230040746,0.24987567219346163,2025-12-28
0.16881082433106798,0.2810711148224805,2026-01-05
0.16524106831243696,0.2422949557705699,2026-01-07
0.13901633980955158,0.23737041913748944,2026-01-10
0.13718293006286528,0.21215750750861453,2026-01-15
0.14615547551943575,0.21522994055981925,2026-01-20
0.14896747529369178,0.22757679036808148,2026-01-22
0.13143805991484991,0.2058191566425171,2026-01-27
0.12515302945689935,0.20694261950660264,2026-01-30
0.16087294353395515,0.210671390965117,2026-02-04
0.13189426566371015,0.19165734419357236,2026-02-06
0.13264170920919816,0.19339790485898695,2026-02-11
0.13176561539624232,0.2020414572538589,2026-02-14
0.10450425075868183,0.16566365362205734,2026-02-19
0.13147591508479042,0.19109671005395634,2026-02-21
0.1161758663815027,0.17200317371790744,2026-02-26
0.10810363518622736,0.18201663657616687,2026-03-01
