EVI,NDVI,date,RVI,bare,built,crops,flooded_vegetation,grass,shrub_and_scrub,snow_and_ice,trees,water
0.3002203875580367,0.39604182173177455,2025-02-22,,0.04697125884350731,0.10367750469422153,0.24823328049531584,0.06292348761256288,0.05431364706113759,0.20522864410287803,0.05954915056362608,0.1895102779071144,0.029549494380902278
,,2025-03-03,0.7394291365310985,,,,,,,,,
0.23156142048078182,0.2934032104619774,2025-03-04,,0.06278995715031745,0.06480854858906766,0.19447583488764475,0.03570103320972937,0.041670157392145905,0.42048635290544834,0.05717912366882376,0.09647709719317689,0.026370333743270344
0.182825196428748,0.25044037988046114,2025-03-09,,0.09917424678278883,0.06818218091831557,0.13214927546136912,0.03721754030422541,0.03544179862203779,0.45771390037065607,0.057208881927386615,0.08439135826701154,0.02847950981934668
0.17422207025168446,0.234991254140738,2025-03-14,,0.08853325521731684,0.06303232802840246,0.2007194543812482,0.031120469752732617,0.03586979590788385,0.4227991244189381,0.055929111403576724,0.07215066096011932,0.029805072423127153
,,2025-03-15,0.39970741947653954,,,,,,,,,
0.15943199871091557,0.20844071735383346,2025-03-19,,0.11634026405892023,0.047800706328369205,0.09519306924366198,0.033457958935948426,0.033662509461287723,0.5256861848084156,0.05726841474176883,0.06493947142559746,0.02561211922699191
0.148784106540628,0.18509411471228743,2025-03-24,,0.14880160523266206,0.05300748245939787,0.13906020790198584,0.03002896894238016,0.03790439862693944,0.4749503055040888,0.05145002489815433,0.03793477473515902,0.02682218041224765
,,2025-03-27,0.32153562067650965,,,,,,,,,
0.14898406274095843,0.1802483881307419,2025-03-29,,0.21104613663732522,0.05291923471791763,0.12375965297061817,0.03189108865373931,0.04066458986526804,0.4361122589660035,0.05028303489342022,0.028372516942841753,0.024910963559088287
0.14455336585537204,0.18116481659153913,2025-03-31,,0.17096951977699915,0.05287054532549974,0.16407628242816685,0.030805854105976232,0.04423263156040622,0.43337835160101734,0.04878790804294035,0.0295203967491376,0.025320010521410134
0.14749155155651253,0.1905640656057805,2025-04-03,,0.10769700837985953,0.04933694118158803,0.24409906186194377,0.031206476514630717,0.044010522000910095,0.39644663711812705,0.05819403329457548,0.03787832942581204,0.031088830972504897
0.12939054538500958,0.15831606614834762,2025-04-08,0.4740338604390706,0.23081008350229507,0.055966663993856684,0.11279174006221639,0.032921939730526185,0.034898749012599185,0.42554932524482103,0.051601124043454155,0.028558256571068225,0.026862213221500494
0.12144056012909558,0.14541434392660146,2025-04-13,,0.22248676582569277,0.04951871466506588,0.15702340160423572,0.032794012628378576,0.03678130576046769,0.38388126023823,0.05319435634996647,0.03205499020114688,0.03222514081562917
0.12558882696630042,0.15780348885974738,2025-04-18,,0.2231810267848318,0.04764292981515156,0.13571993411270578,0.03287719209711487,0.046081951300197245,0.40727543227354523,0.050375680005969335,0.027798624931907306,0.029008054309429657
0.12038587605334007,0.14243906572073614,2025-04-20,0.39513086432798894,0.2987345346339479,0.04483144224852945,0.1408540321467664,0.032895507948927476,0.03817068295170489,0.3303496608837002,0.05209753289886575,0.02795535679641436,0.03407105572651325
0.14635430710617764,0.1739052308284221,2025-04-23,,0.22435330748799362,0.04566968733548539,0.17756400384399199,0.031249921767453948,0.055678414525525896,0.3672944476802349,0.046666305912587476,0.02315074774427112,0.02833396619667227
0.12821534671464507,0.1605399720665285,2025-04-28,,0.21292626235489204,0.03912928357315931,0.18479626599804103,0.033099128097512566,0.06650775845105608,0.35931604634998476,0.04982178039923445,0.02457720457529074,0.029785843845424095
,,2025-05-02,0.23013322348943344,,,,,,,,,
0.1111096924976145,0.13337245507396242,2025-05-10,,0.38326985138579095,0.04815116482732116,0.09617975198120708,0.02831768897408165,0.027010779379125008,0.2805949419083897,0.06859442019736717,0.03217197009252844,0.03566826289871637
,,2025-05-14,0.42226121417575063,,,,,,,,,
0.11896605212752354,0.13870958687558588,2025-05-18,,0.3846059029366434,0.04934926793035641,0.11065203900691417,0.031801569064333804,0.027815750434470335,0.2760133811083414,0.0582723157197464,0.02908302718227522,0.032368473705145444
0.11178361712065728,0.12850576122115012,2025-05-23,,0.3618971932864566,0.045056444856798286,0.1555667718411958,0.028667908950911862,0.02935396701655795,0.24760137083003922,0.05863406893260236,0.03386991207102611,0.03931029993106598
,,2025-05-26,0.2769723754076263,,,,,,,,,
0.1040936234976896,0.11242885716850504,2025-05-30,,0.48968335098913973,0.04725348719106112,0.0854634108799641,0.030590288752620366,0.026767539438015513,0.17804510771746157,0.06812347032417758,0.03263177831884612,0.04139924540615724
0.10360005255466154,0.11354317379356078,2025-06-07,0.41257293885653373,0.4345097536429214,0.050388895223098466,0.10482242388413755,0.032763051338112394,0.02665146094447297,0.23615074426970134,0.05473247564151195,0.026405142162307948,0.033537097828490035
0.11331570238127092,0.12208429250060547,2025-06-12,,0.38027967248484984,0.04795533040979631,0.16244423233218236,0.02906918056501249,0.029024247384285072,0.22828502161762712,0.05494556229131683,0.031209862483226658,0.03674611804833915
,,2025-06-19,0.3772636208209429,,,,,,,,,
,,2025-07-01,0.6183024079993905,,,,,,,,,
,,2025-07-13,0.386158275427236,,,,,,,,,
,,2025-07-25,0.8141011077322723,,,,,,,,,
,,2025-08-06,0.5769707841913242,,,,,,,,,
,,2025-08-18,0.6300510366001942,,,,,,,,,
,,2025-08-30,0.6662912608822545,,,,,,,,,
,,2025-09-11,0.651013079938472,,,,,,,,,
0.11594522493211172,0.1381768974324181,2025-09-15,,,,,,,,,,
,,2025-09-23,0.48071627130070566,,,,,,,,,
0.13675979673394092,0.16462186599221376,2025-09-25,,0.27376678574396207,0.06648807559817865,0.11018460311837011,0.03248765300118941,0.030564976218277643,0.29857042078916496,0.08548461568783237,0.07037997955595837,0.03203066413322507
,,2025-10-05,0.536743387708987,,,,,,,,,
0.148145685535305,0.18473552534384705,2025-10-10,,0.1812606335774646,0.057187371857452526,0.33488508601248484,0.03023841260671237,0.035176958188640355,0.2261833522356189,0.05266261251878632,0.042844246049013414,0.039519592623140386
0.11982532710194149,0.18110940273307108,2025-10-15,,0.10409743076585444,0.04568943838753793,0.4041540194939064,0.03338774864066964,0.06072740208803171,0.21912911157358514,0.05138815913681063,0.04051542803624555,0.04087021425277075
0.12279868757908059,0.18390863095264673,2025-10-17,0.4371173318478298,0.10537786793121906,0.04581792042530816,0.4553572004818569,0.030837647731185736,0.045931619982774535,0.19858552850018696,0.045238710732167536,0.03342294871265159,0.03939132784900423
0.13345480231796142,0.18813898258195846,2025-10-20,,0.09093956640878317,0.05108307731501343,0.4730453757599171,0.02982219720671421,0.0393056393130709,0.1815353437821692,0.051081098670677165,0.041591812110511314,0.041555517082756115
0.13097219865903922,0.20102264870503342,2025-10-25,,0.09482794640317053,0.049319525103224945,0.4775265594594772,0.033162747712303015,0.05814611269998704,0.1563650276390546,0.050381342924178577,0.03745566162530849,0.042774589188386454
,,2025-10-29,0.32805393737249183,,,,,,,,,
0.17827980852487432,0.2683602775422052,2025-11-06,,0.05607111878538583,0.07241405026007984,0.4581856365219556,0.04150906634605685,0.04750103309260062,0.16158497182910408,0.04534555400306997,0.08054718715718179,0.03680181531625144
0.21875164014716822,0.28965108638315773,2025-11-09,,0.08633573634831608,0.04660311104412035,0.17440398498509374,0.040715154176660225,0.04458016122166042,0.3665996281539279,0.06422241033807184,0.14403385600413535,0.03246313282509352
,,2025-11-10,0.38060319727424763,,,,,,,,,
0.2699454768407255,0.32955444078246265,2025-11-14,,0.10276727217893648,0.0424087039674178,0.17928350504704843,0.040212407025319724,0.08251417122993694,0.3346429085048209,0.07769465065515682,0.1118200950773407,0.028612636289325186
0.3311896141753068,0.3921924202278554,2025-11-19,,0.06152671840187977,0.052538426733434784,0.3789920786164076,0.04277000319690355,0.06972712727623769,0.212463244291251,0.05921107178801429,0.09737611681167167,0.02535502965779233
,,2025-11-22,0.6351258917351148,,,,,,,,,
0.3535874839354756,0.44267848320266323,2025-11-24,,0.08346280918608234,0.03744344337779473,0.10402546137136587,0.043617810998852743,0.060686123937559566,0.158917224885433,0.143618508208141,0.3338795184855369,0.034306425258416796
,,2025-11-26,,0.10445953957297627,0.02763618288288675,0.05906302670876091,0.03998153012677928,0.05554535444092576,0.14131527855662884,0.31088962793849495,0.22231469223500447,0.038752293098265965
0.5294305223868216,0.6083879218822223,2025-12-04,0.6109536296189723,0.05217091374896074,0.055799116848769585,0.35189535657447685,0.044656692401733186,0.11079904794572518,0.10830065643866998,0.06477485286325653,0.1805760634802465,0.03098514312207609
0.6030845845658205,0.6513329047143539,2025-12-09,,0.04390526276496251,0.05934603913556971,0.4260590645659347,0.05515021307890484,0.15105620595273253,0.08957830896530743,0.0450109669212061,0.10294382750439988,0.026910454274651024
0.572696121345072,0.6793861677805687,2025-12-16,0.8168271865223282,0.0373264746468509,0.052124631035336086,0.4996627521827148,0.055062943312951265,0.1313817971957043,0.05348771220361938,0.04149085337824037,0.09692814838878905,0.032490273441172224
