bare,built,crops,date,flooded_vegetation,grass,shrub_and_scrub,snow_and_ice,trees,water
0.04489682472513007,0.06722057123632347,0.14362062095832887,2025-02-26,0.05538333764283391,0.09269939708067955,0.2299235378318648,0.04721312714563674,0.28214900208558197,0.03684929500193259
0.04892487317972381,0.04817527412741299,0.10900598460960483,2025-03-03,0.03837087662118945,0.318429692951368,0.2238276489771742,0.04286491220755956,0.13959948008870285,0.030757184515494085
0.03849332057879213,0.07349526083321566,0.18940787585166477,2025-03-08,0.057357542663980625,0.15786745576625652,0.24970300270796236,0.0485901233322404,0.14702883315101414,0.038011608023286875
0.06096492674879935,0.06202932605440309,0.20935137879030796,2025-03-13,0.03611492471347891,0.26685721517960853,0.19786606693009,0.04065304269395531,0.09345892646580199,0.032659725998043065
0.0641072867990016,0.05155893933502595,0.3864322943515279,2025-03-16,0.041081704386910514,0.141711851481432,0.1650534713519613,0.036856496993097725,0.07696623296555705,0.0361912853992837
0.04814264535413841,0.11523570129566608,0.27821262169133276,2025-03-21,0.04788021865222798,0.11730459564238443,0.242634462011386,0.04395647934827963,0.0692457225210297,0.03734339882474111
0.056724652169765695,0.06086647681863289,0.1452591312805368,2025-03-26,0.0366275434770716,0.2617803130974962,0.25163045456934047,0.04224279203238625,0.10959976227593038,0.03522558252037224
0.046120783590681586,0.06159081019374055,0.3168070391473733,2025-03-28,0.04627586251207415,0.08416187285165215,0.28688700216490837,0.03957900981745513,0.08404337370098047,0.03449306039843369
0.04832547553389407,0.06082782397782702,0.5142480235426846,2025-04-04,0.04252194371650296,0.0974645665173363,0.12465578015722265,0.040202312654722315,0.03878531094029594,0.03292934699728995
0.04891908340083237,0.043742340349223315,0.456238708530685,2025-04-07,0.04662221672361346,0.11300227274317333,0.17238814554599108,0.045485397434176435,0.04392418825067467,0.02963682590646582
0.061099953779042385,0.04184131814849312,0.4209143577635738,2025-04-12,0.04593969459725914,0.2063364384128262,0.11932113381148438,0.04396710426038416,0.03370894630367845,0.026830279416738014
0.05492381762269746,0.03665699539937117,0.6011317545615668,2025-04-17,0.03633969261768807,0.057677076351990236,0.10478564162531707,0.04363663695596109,0.035508089782660186,0.029301661270942046
0.04841777991041243,0.04183878828507799,0.3992946902886293,2025-04-17,0.039604334421728865,0.08062726482799827,0.27643433407920814,0.03683706819822685,0.04637450985842042,0.03052886462178626
0.06972684980595141,0.03557428418569807,0.5784506658664683,2025-04-22,0.03943079400042975,0.08509995433367162,0.09546520536613586,0.042774410466012505,0.025552964002808518,0.02788600546964186
0.0637591247413234,0.038584955945773915,0.5089219147653916,2025-04-25,0.033867222960894,0.09788331234354128,0.15064008058729755,0.04202913220865935,0.03382843569095283,0.03044579838617106
