EVI,NDVI,date
0.34606196043581955,0.4643665804982573,2025-02-26
0.34540440018325297,0.45769243254658293,2025-02-26
0.3405809369300378,0.45989665479882474,2025-03-01
0.34107716482995043,0.46364788948374985,2025-03-01
0.3632238860619644,0.49140133070190706,2025-03-03
0.3648590605470145,0.4979967804401726,2025-03-03
0.36627728296300055,0.4971490983199457,2025-03-06
0.36746960411228224,0.49777756139368234,2025-03-06
0.3900482844063924,0.48804482369520585,2025-03-08
0.3917975540883375,0.4902169774070694,2025-03-08
0.37830412314465073,0.4788959356633829,2025-03-11
0.3770373189367909,0.4764086813625113,2025-03-11
0.3769837338745756,0.47197870858777574,2025-03-13
0.3766718037717288,0.4680176555740321,2025-03-13
0.37455835060160936,0.4702394877453329,2025-03-15
0.37463782966721115,0.4671573432672705,2025-03-15
0.3611690793990379,0.46218182233005495,2025-03-16
0.36258285839485416,0.46381778975115806,2025-03-16
0.4092901735527973,0.4887818003801858,2025-03-18
0.40989640216306694,0.48703297680220625,2025-03-18
0.4118562236429917,0.5015615758539061,2025-03-23
0.4112600858336083,0.5022110589337752,2025-03-23
0.36531609746832316,0.4611028302532587,2025-03-26
0.3645252574269714,0.462075327620399,2025-03-26
0.39586417476995883,0.4785398891783116,2025-03-28
0.39639067212697693,0.47694749119622104,2025-03-28
0.352879756811616,0.4700905586425647,2025-03-28
0.35359550231670894,0.4719039577976695,2025-03-28
0.3600122081129418,0.45843160946556477,2025-03-31
0.36055175605676454,0.45938215396812926,2025-03-31
0.3672810929466104,0.43484488568618873,2025-04-04
0.36912179170213694,0.4367271787425961,2025-04-04
0.36981513032648883,0.4846132920191508,2025-04-05
0.3705857458790683,0.4828652539137979,2025-04-05
0.3991555821912973,0.47731250476390824,2025-04-07
0.39656880671149997,0.4723052140871315,2025-04-07
0.3084508445433945,0.393371189628448,2025-04-10
0.3269874011048897,0.44453293025292134,2025-04-10
0.3317460065534274,0.3945190372258384,2025-04-12
0.33250733503919006,0.3949271194979561,2025-04-12
0.29710850797675353,0.39727843707271154,2025-04-15
0.2979977730372504,0.39686093749261636,2025-04-15
0.2856178684466396,0.4078388327874369,2025-04-17
0.2709466286570255,0.3623418077218128,2025-04-17
0.2736607060049782,0.36663347918158995,2025-04-17
0.3094068487579722,0.36403092464593373,2025-04-17
0.31095768493906595,0.3657978570762571,2025-04-17
0.272273049107932,0.3642044306527488,2025-04-17
0.2870592127842562,0.3859133006563149,2025-04-20
0.2872042502001822,0.38524740503990673,2025-04-20
0.2173390332286234,0.258097344393923,2025-04-22
0.21789740575348815,0.2583685195478422,2025-04-22
0.20132597750163644,0.24647167095408778,2025-04-24
0.2014076631484899,0.2463315418881362,2025-04-24
0.18110372598691704,0.2426389192008995,2025-04-25
0.1804683402755199,0.24202522476559266,2025-04-25
0.19621493937303594,0.2460206959995169,2025-04-27
0.195249288894248,0.24738964675301445,2025-04-27
0.1633494971749886,0.21869847969909112,2025-04-30
0.16338877537421054,0.2185193945364431,2025-04-30
0.15920468355211614,0.19815707226509818,2025-05-02
0.15928785291087988,0.19847268997349884,2025-05-02
0.1468330513886036,0.20320700122247376,2025-05-05
0.14710012215331275,0.20336172005610947,2025-05-05
0.12048979096730932,0.1656687992042643,2025-05-07
0.12065698270730302,0.165759144320514,2025-05-07
0.13634221481069347,0.1599785669088744,2025-05-07
0.13652694445985442,0.1604043678888159,2025-05-07
0.11914196522977882,0.15388022237415497,2025-05-10
0.11965928490285005,0.15484016169766274,2025-05-10
0.0879830966340707,0.1385807345724127,2025-06-01
0.08800994878535862,0.13832471137253669,2025-06-01
0.09725763304033201,0.13875878238668138,2025-06-03
0.09720468729052265,0.13845796009180558,2025-06-03
0.6802623892212347,0.594488429830372,2025-09-07
0.7352758069989926,0.6301282088800514,2025-09-07
0.7120247433577896,0.7925425245653648,2025-10-09
0.7115315635862358,0.7890931661602058,2025-10-09
0.7107468315351871,0.7769932278501732,2025-10-12
0.7129475978289156,0.7850744399061768,2025-10-17
0.7138587084908293,0.788847236154389,2025-10-17
0.7106696692202153,0.6864422896804128,2025-10-19
0.7103663770075631,0.6751685318520595,2025-10-19
0.6309458813926694,0.7696625718241624,2025-11-06
0.628513624872927,0.7609658886905148,2025-11-06
0.6864425834188579,0.7729357710994634,2025-11-08
0.685483688407796,0.7705283381194189,2025-11-08
0.6717091755525718,0.7644960463441008,2025-11-10
0.6741084913124957,0.7666183003301908,2025-11-10
0.6177202105610726,0.7726351886211672,2025-11-11
0.6194621255971793,0.7767399360882237,2025-11-11
0.6673889349081054,0.7418988356828276,2025-11-13
0.669756610771228,0.7439710997731078,2025-11-13
0.6009381296548685,0.7530396183441055,2025-11-16
0.6016977983399822,0.7570346879953616,2025-11-16
0.6274830478655703,0.721197090398082,2025-11-18
0.6287380889669474,0.7205296385452472,2025-11-18
0.5563575560108265,0.7200016206560664,2025-11-21
0.5556074056806213,0.7204257097529875,2025-11-21
0.5924926337076387,0.7134430650070136,2025-11-23
0.5936567993160939,0.7111023985277856,2025-11-23
0.5240386674405165,0.7261026542939215,2025-11-23
0.5247877421541823,0.728365819602831,2025-11-23
0.5413006091548537,0.7037602280363099,2025-11-26
0.5422260868511815,0.7132180568403869,2025-11-26
0.5592794841716288,0.6896443331941532,2025-11-28
0.5596815595639767,0.6903520784628737,2025-11-28
0.4996337534088081,0.7015061526576818,2025-12-01
0.4989408513079601,0.7041850058603073,2025-12-01
0.5489106739138288,0.6445608729782993,2025-12-03
0.5485524011052739,0.6337797251608402,2025-12-03
0.5105922136472195,0.7164342455154072,2025-12-08
0.5125010766192986,0.7223121257864604,2025-12-08
0.45718075858941415,0.713788259336892,2025-12-11
0.457755649512984,0.7115341057032651,2025-12-11
0.4318243687458221,0.6970026299775292,2025-12-13
0.4317738056050595,0.6945917766688694,2025-12-13
0.49130867971618697,0.6821618032225689,2025-12-13
0.49275544410159855,0.681665925142648,2025-12-13
0.44384948475891134,0.6002793420326624,2025-12-16
0.4451527268921949,0.6080768610911071,2025-12-16
0.46446055524569124,0.667068858578942,2025-12-18
0.4650572235061741,0.6660752309386148,2025-12-18
0.4493435964201783,0.6459536376314993,2025-12-20
0.45070612310488184,0.6452995459493273,2025-12-20
0.410432199941015,0.6242960371796916,2025-12-21
0.442130910598479,0.6239242854423196,2025-12-23
0.44356048311802376,0.624688075484103,2025-12-23
0.39001025061734884,0.6266562751557945,2025-12-26
0.3898108918930701,0.6290844264263842,2025-12-26
0.4102265368181055,0.620938296717015,2025-12-28
0.4102724667654859,0.6155194747517431,2025-12-28
0.36915712832921266,0.6450027469637994,2025-12-31
0.36891747285504756,0.6332782702275827,2025-12-31
0.30297119732616773,0.5531660905999184,2026-01-05
0.3026849500414449,0.5432994479456995,2026-01-05
0.3178089539953111,0.5199401176226068,2026-01-07
0.3176085270579782,0.5117433340966205,2026-01-07
0.27435318617220156,0.5210671779527757,2026-01-10
0.2741456238783923,0.5261339757408713,2026-01-10
0.2534710757915218,0.4343781474334578,2026-01-15
0.25354077471996395,0.43259316465695,2026-01-15
0.2574321767806602,0.447512498401793,2026-01-17
0.2571039483432246,0.4414814016140818,2026-01-17
0.1944224055432276,0.3222360283487762,2026-01-20
0.19461502455357504,0.32730966073452555,2026-01-20
0.2161257795057063,0.4028947350872246,2026-01-22
0.21692811457840086,0.40056593070773444,2026-01-22
0.18433814977970792,0.3642585720806444,2026-01-25
