bare,built,crops,date,flooded_vegetation,grass,shrub_and_scrub,snow_and_ice,trees,water
0.04480314921535376,0.041716479668751236,0.46389651836253865,2025-02-26,0.04474010680391031,0.06377685795764566,0.09556246122151554,0.043865324207634476,0.15853068257039343,0.04306759502919121
0.039069100523041196,0.038308907600476665,0.5026223663174307,2025-03-03,0.035408652662054105,0.1300913410462135,0.06668450358936819,0.038168967875400875,0.11138321035851313,0.03822343489353393
0.037345335562650905,0.03948945990114534,0.5566962878728331,2025-03-08,0.04044262412031773,0.10809473769066277,0.05379180801774229,0.034681735221251,0.09066334740978062,0.03875567119015738
0.046002650633597535,0.04260216411841741,0.36975556422729716,2025-03-13,0.03696519460321245,0.06876648976882846,0.05575277842444198,0.050641345629721536,0.28950623716659957,0.03996691608832692
0.047219965608792595,0.04455821431988507,0.1877741393571952,2025-03-16,0.03481722809277151,0.03898766331836097,0.04566708473291885,0.04823392379054343,0.5172277324346055,0.03547448408745069
0.0438558257453227,0.04121459041739052,0.37121294769925905,2025-03-26,0.03833886412071671,0.08351372267242621,0.05406997148374509,0.04183739827550099,0.2889222553102118,0.036994171557938
0.044481030594954854,0.04215179822211183,0.5071046967172761,2025-03-28,0.04037844299674492,0.10015542017110282,0.05552399417518641,0.03800334349807939,0.13280639945345277,0.03935515032190724
0.04695044926790678,0.05093347807079267,0.4281093551902176,2025-04-04,0.04115300446788621,0.0918048922720081,0.058777723862760145,0.04700334854042199,0.19692714445345758,0.03829924951352392
0.03968746026603308,0.03920090719378703,0.6014043243005928,2025-04-07,0.034205826137121885,0.10816828245884237,0.04643103233732815,0.03473985863880668,0.06471003012076441,0.03141399125096137
0.039973319490674696,0.03764503614959077,0.5697419607331381,2025-04-12,0.03789599319029569,0.10746746529335834,0.05106255147380922,0.04170779921086356,0.08080258951593464,0.033663374304914236
0.044543567445889776,0.03914992760471453,0.5621925190369993,2025-04-17,0.03832383621788535,0.10380354396021167,0.05402086205424736,0.03957541895605404,0.08228520138803806,0.03606563143560823
0.04456525506089026,0.03945524390043438,0.49430715449885226,2025-04-17,0.04312687982650944,0.121421186466222,0.06392711696817362,0.03744808039620341,0.11556280336564187,0.040146122773035024
0.04086805772604366,0.03787086021824031,0.5930642089497516,2025-04-22,0.03881406884894437,0.11166972880601485,0.0488194211638943,0.04122826146423812,0.055286528678564095,0.032340378171682
0.042156631975507244,0.037607871160219956,0.5275905483899421,2025-04-25,0.045434488243569014,0.10594923770592357,0.061638077718503666,0.04217265926078174,0.09855773702189427,0.038852477410925026
0.042895826035347494,0.033925562733248434,0.6161158453652408,2025-04-30,0.039528641762324554,0.08827820256157314,0.05228207424538928,0.03541275710339329,0.05732938516042435,0.03419380991962101
0.048236655549662465,0.037191467730795166,0.501777554205632,2025-05-05,0.04922949454056964,0.10343401008162353,0.07056314863999347,0.04561630098585353,0.10635606393679545,0.037554833991212525
0.04659372100951558,0.03521868733235425,0.5780476681149419,2025-05-07,0.042114269184623056,0.09453298142402679,0.0614807319207789,0.04009645712666996,0.06921811492102177,0.032658136635478625
0.07036236567206362,0.03768671842211189,0.5371134112249916,2025-06-09,0.044907637634253865,0.04316920324454248,0.07681850708286897,0.03717625547552681,0.09473364396994186,0.05799281386670219
0.13275079198246553,0.03448753539479629,0.040000891691512115,2025-10-19,0.03949658726744545,0.21354293839550023,0.21998097266258332,0.07005422013034034,0.21692639748390816,0.03271705751087405
