EVI,NDVI,date,RVI,bare,built,crops,flooded_vegetation,grass,shrub_and_scrub,snow_and_ice,trees,water
,,2025-03-05,0.7460022008951893,,,,,,,,,
0.22711978446641765,0.3210848117112019,2025-03-08,,,,,,,,,,
0.213458524897322,0.3061626650926909,2025-03-13,,,,,,,,,,
0.19572950814009837,0.2853755994881121,2025-03-15,,0.06849122076202976,0.040050083471960124,0.5719847219883877,0.038434148777135475,0.05880666897358599,0.08684698099821152,0.046532592175263746,0.05024623171897925,0.0385684340083194
,,2025-03-17,0.7561291448203826,,,,,,,,,
0.2124183804530917,0.2947916305554185,2025-03-18,,0.07433197581511858,0.03668552224576291,0.5151131229551198,0.03573637334982725,0.07831998005418112,0.1328701156608648,0.04384026642096828,0.05064204037461714,0.03242073804601774
0.20583225800533797,0.2429948278886183,2025-03-23,,,,,,,,,,
0.20228495140974365,0.2940724743867063,2025-03-28,,0.07608433465497749,0.034413210939312266,0.5432935298162046,0.037023655661707164,0.06553464717796352,0.11616170719749229,0.045542815777814945,0.04733912603025338,0.034567165496895334
0.18328240422403055,0.2943748918978654,2025-03-28,,0.07608433465497749,0.034413210939312266,0.5432935298162046,0.037023655661707164,0.06553464717796352,0.11616170719749229,0.045542815777814945,0.04733912603025338,0.034567165496895334
,,2025-03-29,0.7279483591846513,,,,,,,,,
0.19243103291926375,0.28011417663534427,2025-04-04,,,,,,,,,,
0.19669088939132112,0.2855881402149706,2025-04-07,,,,,,,,,,
,,2025-04-10,0.6669989041668413,,,,,,,,,
0.14609453995156158,0.23947383324163143,2025-04-12,,,,,,,,,,
0.1690589273019642,0.24086767701507353,2025-04-17,,,,,,,,,,
0.15905283029760475,0.22648295419974102,2025-04-22,0.644161927554045,0.07433279111672345,0.04886115462860347,0.468416700624289,0.04236652543609635,0.09542416703588147,0.15038115509432945,0.04656144647025767,0.04083212667472884,0.03278346817267981
0.15764322306623585,0.22692323107813248,2025-04-24,,,,,,,,,,
0.16307444320326353,0.25787090751965924,2025-04-27,,,,,,,,,,
0.1488929972750745,0.21630067504576922,2025-05-02,,,,,,,,,,
,,2025-05-04,0.6485259000939406,,,,,,,,,
0.15915435455882818,0.2341623111541259,2025-05-07,,,,,,,,,,
,,2025-05-16,0.5607167663979228,,,,,,,,,
,,2025-05-28,0.63652616876893,,,,,,,,,
0.20556279101666058,0.31873659948936245,2025-06-01,,,,,,,,,,
0.19731416582449454,0.2998860335442167,2025-06-03,,,,,,,,,,
0.23027713284959314,0.3348547748937318,2025-06-06,,,,,,,,,,
,,2025-06-09,0.597444318428293,0.15516069704742205,0.44918367870543513,0.0808148434059051,0.04265076523881973,0.04538946491592584,0.06687734694205077,0.04515319428357986,0.053459459808534775,0.06126962994153932
,,2025-06-21,0.5015624608779271,,,,,,,,,
,,2025-07-03,0.5204140837300061,,,,,,,,,
,,2025-07-15,0.5966992455365708,,,,,,,,,
,,2025-07-27,0.6455729915148819,,,,,,,,,
,,2025-08-08,0.7722543777682775,,,,,,,,,
,,2025-08-20,0.7970336018224838,,,,,,,,,
,,2025-09-01,0.7460768224592035,,,,,,,,,
0.6349213767318512,0.8173160928729986,2025-09-07,,0.04181543795447176,0.032481404129568306,0.08291575147673723,0.04393709082777114,0.16960597932784502,0.0914963201966809,0.06682016073419794,0.33498822369341513,0.13589777370517675
,,2025-09-13,0.7620744912786723,,,,,,,,,
,,2025-09-25,0.7180937912092923,,,,,,,,,
,,2025-10-07,0.7771985319530735,,,,,,,,,
0.6671702062426893,0.7899583961423184,2025-10-09,,,,,,,,,,
0.6684868677790307,0.7198249804507444,2025-10-19,0.6829686408154058,0.08392448847334244,0.034407602165299284,0.03405334402226793,0.04320160176186382,0.20267514532723463,0.14297458553699552,0.051093025190477745,0.378006406165965,0.02962239792205348
,,2025-10-31,0.7373229001925055,,,,,,,,,
0.5764672278740569,0.7307714330478001,2025-11-06,,0.032902084209962976,0.03621298273728829,0.07109272673294673,0.032315472419158296,0.057687295470020584,0.05273873955157598,0.03958808183836867,0.6463212159429115,0.031103934576020315
0.6182744263466193,0.7398907647100477,2025-11-08,,,,,,,,,,
0.6032064299278577,0.7401225537804612,2025-11-10,,0.03735812269056504,0.04223611505203825,0.12136610147816848,0.032084492655768085,0.12362974678993816,0.06607548898775939,0.045591944325958395,0.498890266165415,0.03272808986002999
,,2025-11-12,0.6850785642726747,,,,,,,,,
0.6009388339763249,0.7275922889001496,2025-11-13,,0.03670581783600979,0.04507363293354472,0.11336299239339447,0.03003514909825289,0.10611092490002037,0.05804000266900049,0.045652339642318816,0.5319309429660403,0.03304915683333698
0.5001884795774532,0.7338811000962004,2025-11-16,,,,,,,,,,
0.5639780848007641,0.701610324139287,2025-11-18,,0.06061971863251854,0.042621186681506884,0.09836314677648676,0.03959066149721225,0.23640143328322125,0.1273028637310379,0.04559071070881022,0.31327519310573393,0.03619327225340861
0.45123419357014427,0.6945889400750496,2025-11-23,,0.03717731204442305,0.0443335957381308,0.11304698712992477,0.031330941004976874,0.0927547581088554,0.08287312156893785,0.040987522975561144,0.5220391067623885,0.035417116928756626
0.5106742829677732,0.6810512868757412,2025-11-23,,0.03717731204442305,0.0443335957381308,0.11304698712992477,0.031330941004976874,0.0927547581088554,0.08287312156893785,0.040987522975561144,0.5220391067623885,0.035417116928756626
,,2025-11-24,0.768911004193047,,,,,,,,,
0.4804117742846779,0.6561341130615624,2025-11-26,,0.04876403825014257,0.04682741183731526,0.03769036857204694,0.03568593969796891,0.06944069498127597,0.07846192616787653,0.046529185752649416,0.6055994937972798,0.030962590821546322
0.4783844737537257,0.6443974278137914,2025-11-28,,,,,,,,,,
0.46221540169387243,0.6051181621035097,2025-12-03,,,,,,,,,,
,,2025-12-06,0.8331324659392944,,,,,,,,,
0.4251648384201528,0.6286180893953471,2025-12-08,,0.060765898426173706,0.03631778046565127,0.12129155240431105,0.039180646516989465,0.2370303197326656,0.17257766819238426,0.039918541786302594,0.25552833777471873,0.03734753731625618
0.40289993489984377,0.6197961097917584,2025-12-13,,0.03836720464971694,0.041955431719306754,0.18622535047944647,0.037376815361490574,0.15112999204652114,0.140797918223303,0.03913119785137756,0.32546360603613833,0.03951112804620387
0.3638039787563566,0.637827119017416,2025-12-13,,0.03836720464971694,0.041955431719306754,0.18622535047944647,0.037376815361490574,0.15112999204652114,0.140797918223303,0.03913119785137756,0.32546360603613833,0.03951112804620387
0.38259365517988914,0.6059490722467589,2025-12-18,0.8589398593468134,,,,,,,,,
0.3719896468922953,0.5958865588257517,2025-12-20,,0.041232317216996585,0.039504193796641746,0.19753079857388858,0.03608545471243637,0.20539317962129705,0.1766604465872743,0.036910496514056645,0.22883210160217526,0.037809515081196655
0.36158631640326183,0.5631269825106852,2025-12-23,,0.04085063901092128,0.046954339500578875,0.2265872608559351,0.03615085738998588,0.18474237369691127,0.16661159703265788,0.03830128595548517,0.21919510521992483,0.04056494857626587
0.34235074686214134,0.5673002100595569,2025-12-28,,0.0669799037617514,0.039048739865274386,0.10223847326067935,0.04202011106368832,0.2535500260953734,0.2413043605860949,0.03608896044440357,0.18331370232020042,0.03541443716443879
,,2025-12-30,0.851307458346957,,,,,,,,,
0.3155071785949949,0.5324070916114745,2026-01-07,,0.06284825648651822,0.04055757337669054,0.10699728957287065,0.038987518537499516,0.24596333565616987,0.2608228421782739,0.03595005009039322,0.17369317233661244,0.03413814498926647
0.30069411887794467,0.5039374070309236,2026-01-09,,,,,,,,,,
,,2026-01-11,0.8298426202491525,,,,,,,,,
0.27712447072270907,0.5003246726812722,2026-01-15,,0.06276821126723277,0.05562071289872194,0.1556260721790914,0.042551402925139106,0.1248080151430633,0.19666430173739108,0.04697689167349746,0.2656256274816639,0.04931632468280723
0.30063079836070505,0.5192710678043279,2026-01-17,,,,,,,,,,
0.2554104908116613,0.4120498936770415,2026-01-20,,0.13795908601947096,0.03799912339970861,0.08696366069705135,0.04606266002353567,0.14733657197720898,0.24665934414983853,0.04894428497778187,0.20770262332974426,0.040329904008818675
0.31173312864092995,0.5509727778008102,2026-01-22,,,,,,,,,,
,,2026-01-23,0.7734132150690094,,,,,,,,,
0.2729401267500493,0.5281912568935393,2026-01-25,,0.05872401628918228,0.05835844483597107,0.199379645415089,0.041861768114076194,0.08085536258731138,0.17691879242892697,0.04332154238711083,0.3001927658811101,0.04034555691478967
0.29238247011375923,0.5146551509294564,2026-01-27,,,,,,,,,,
0.23111732200205298,0.4758899866006451,2026-01-30,,0.15787899172666617,0.038873397604316226,0.09410595462563959,0.04765666934569512,0.1363553633338961,0.21160777054021784,0.05647326944849343,0.21591402001513257,0.04109135417076962
0.3022133514660805,0.4734763774817652,2026-02-01,,,,,,,,,,
0.24246819845948966,0.31915487426038097,2026-02-04,0.8193422360202638,0.07189980073617314,0.047534839263577114,0.3118946134615739,0.060395854875404574,0.05266618657616451,0.1509161658969071,0.04564370996183773,0.21646232989247446,0.04254445774775804
0.2907587630441185,0.466975368127118,2026-02-06,,,,,,,,,,
0.2860830610040303,0.4664894292035028,2026-02-11,,,,,,,,,,
0.26875981516464326,0.422211501245418,2026-02-14,,0.0650277946541904,0.04477053675508909,0.36044509058471164,0.04140398445352461,0.05730390439369459,0.14451890893458297,0.04522980995487179,0.20192320053187943,0.03933605740397257
0.2854016741476674,0.47445244215763954,2026-02-16,0.8290657921486089,,,,,,,,,
0.28738403486160313,0.4328259611612797,2026-02-21,,,,,,,,,,
0.2801708719560859,0.45730613261516945,2026-02-26,,,,,,,,,,
,,2026-02-28,0.8259523137888247,,,,,,,,,
0.27814320038940116,0.4228135474853499,2026-03-03,,,,,,,,,,
