EVI,NDVI,date
0.32866694049193207,0.43810882719179717,2025-03-04
0.227344502247985,0.3348593782047619,2025-03-09
0.181752507772927,0.2683125126974373,2025-03-14
0.16675399707287258,0.22656160493295377,2025-03-19
0.1668382423777918,0.2165084079397001,2025-03-24
0.16672407190937746,0.21347344791618694,2025-03-29
0.15936137618240184,0.2162399640821307,2025-03-31
0.15365773321162624,0.21215791671310036,2025-04-03
0.14243710198042048,0.18928613403449746,2025-04-08
0.1329586266772043,0.17374996904966392,2025-04-13
0.13256115419266482,0.1837037560744599,2025-04-18
0.11959262680075625,0.15358334000326804,2025-04-20
0.14273426916720358,0.18585131225733928,2025-04-23
0.11956181679176844,0.16400604013314948,2025-04-28
0.11642160968025773,0.1672612070160705,2025-05-10
0.1124784150064933,0.14272423481815485,2025-05-18
0.10820022812166531,0.1374464256790204,2025-05-23
0.09786763844689514,0.11993025408604686,2025-05-30
0.09614371388337971,0.12070405556591896,2025-06-07
0.10842400000680077,0.1312224201404342,2025-06-12
0.24622772206081153,0.42266344484708346,2025-09-15
0.23377421104316273,0.38101253613821084,2025-09-25
0.11690952223112443,0.1786895262761644,2025-10-10
0.10340979114498389,0.18315256834733484,2025-10-15
0.10768641542027661,0.18549184887800896,2025-10-17
0.12555083220189583,0.19672151298843304,2025-10-20
0.13593504782480614,0.23304057655043597,2025-10-25
0.2134098907632345,0.3480493129494454,2025-11-06
0.24344687229150558,0.36229338531103183,2025-11-09
0.2999244871021423,0.4155965874191388,2025-11-14
0.3772478998619807,0.48762996339744863,2025-11-19
0.44088142759952625,0.5330262865887176,2025-11-24
0.5084653590245506,0.6820213064113714,2025-12-04
0.5710936229497775,0.7255157345929488,2025-12-09
0.5825786580521362,0.746212545005788,2025-12-16
0.5909541009235176,0.737214200459265,2025-12-19
0.5826545287070045,0.7338665494601684,2025-12-24
0.6096145646062383,0.7406122471626292,2025-12-29
0.589464274258397,0.7698488272296068,2026-01-13
0.5879458149988583,0.742145571217238,2026-01-18
0.48159016709906066,0.642998279157702,2026-02-07
0.3746696454218072,0.5040295964755986,2026-02-17
0.29198642365285654,0.43151910930493914,2026-02-22
