EVI,NDVI,date
0.2701035703584849,0.44428576083289667,2025-02-26
0.2484619807685397,0.435155400390168,2025-03-01
0.25299879184496826,0.44154510029501043,2025-03-06
0.26309139075529725,0.4234208678511454,2025-03-08
0.23451236185173588,0.3804034201788551,2025-03-13
0.21898822192454248,0.36083696275544147,2025-03-15
0.22586561230444233,0.3610083058191751,2025-03-18
0.191031423298643,0.329437640557052,2025-03-26
0.19086592815181785,0.31421889305179257,2025-03-28
0.16525451434933663,0.29311974137758595,2025-03-31
0.1793493857426949,0.28424855241078395,2025-04-04
0.17124241281199049,0.27790484912679553,2025-04-07
0.13763773732660503,0.26618494784523733,2025-04-10
0.14369181225123437,0.2596135772064956,2025-04-15
0.14016615530947735,0.24325182123056993,2025-04-17
0.16330464181407262,0.24840650616504295,2025-04-17
0.14645384327829505,0.26071058140702924,2025-04-20
0.1536201286738354,0.23216467269515884,2025-04-24
0.14835978559504429,0.24088718443043539,2025-04-25
0.13332204041419737,0.22076146623984685,2025-04-30
0.13487170476311672,0.20366225645912667,2025-05-02
0.14506775774207017,0.21923118477754447,2025-05-07
0.125505209442463,0.22363795508230594,2025-05-07
0.2194381807923208,0.3277146232472606,2025-06-01
0.21902509693079486,0.3098966376094961,2025-06-03
0.9543228327220111,0.5737696767021356,2025-09-07
0.6888138513922873,0.7850439981308918,2025-10-09
0.6895557899199799,0.8102286514463596,2025-10-17
0.6024132124695666,0.7499426124387844,2025-11-06
0.6515244632900123,0.7652013106421114,2025-11-08
0.5858396754310105,0.7638199113340054,2025-11-11
0.6293984020277277,0.7329994497662846,2025-11-13
0.5870535214814067,0.7172066549151014,2025-11-18
0.5237954032254817,0.717012798446763,2025-11-21
0.49408008545436904,0.7234441502369107,2025-11-23
0.5246353062919797,0.7067373324226258,2025-11-26
0.4869244741404387,0.6979921766645704,2025-12-01
0.5312998086302103,0.6295420751152742,2025-12-03
0.44931149510399926,0.7215121260695739,2025-12-11
0.47946855468429217,0.6941908938666904,2025-12-13
0.44513054024388016,0.6232818611514805,2025-12-16
0.46032500405322874,0.6885839646441917,2025-12-18
0.4156491414361034,0.6677871907454567,2025-12-21
0.3970856296875184,0.6620726498880815,2025-12-26
0.4245367524915611,0.6484892302959204,2025-12-28
0.34989421184483266,0.646375967767231,2026-01-05
0.3785430205601433,0.6053304029041061,2026-01-07
0.33808500332895264,0.6388197852945818,2026-01-10
0.33516711005579336,0.564757161353842,2026-01-15
0.3117539692917317,0.5025591150163233,2026-01-20
0.3645882588955818,0.6368637631663829,2026-01-22
0.31317775646905893,0.5836265969388583,2026-01-27
0.28654395210644995,0.5624380721462556,2026-01-30
0.26047060112683057,0.36174427367380857,2026-02-04
0.3097590860383537,0.527988044258921,2026-02-06
0.30530109912838477,0.5434077924018309,2026-02-11
0.27579110430713033,0.4709246189814737,2026-02-14
0.25541261237756174,0.4919171320498558,2026-02-19
0.2889060495399604,0.4479438122053659,2026-02-21
