bare,built,crops,date,flooded_vegetation,grass,shrub_and_scrub,snow_and_ice,trees,water
0.09734443548884707,0.03508101023837023,0.4210069418669229,2025-02-26,0.04430651049637799,0.06239870720163288,0.2106640867793108,0.03911067961748494,0.04614932079950228,0.04389852919731337
0.10307588947168266,0.03487862020729247,0.3712220362797654,2025-02-26,0.04395205022461193,0.0638844595377785,0.25055922321381674,0.03984667705696083,0.049077262074087295,0.04346319999478836
0.09671162493046838,0.03550068652623233,0.33611633192244034,2025-03-03,0.0543297574388081,0.13056547786064665,0.22360180623372844,0.03799583441140951,0.04463763285290697,0.04049801811423493
0.09865687898769457,0.0366970673033136,0.30123756467506946,2025-03-03,0.05318917526854909,0.12497846740951009,0.2535182767595508,0.03919490952747569,0.05158417311795538,0.04090151068061092
0.12898105240821028,0.031617729536564075,0.2711327238798153,2025-03-08,0.03916858589751716,0.08141903089989103,0.32959343447258943,0.03483584302268411,0.04271886387239526,0.040491224885299125
0.13121618546568037,0.031427110326415826,0.28053634556955287,2025-03-08,0.03899435933547494,0.08000177465810791,0.31960796603929903,0.03543775970034685,0.042082761096285275,0.04065442627430463
0.09462560995779146,0.0356418975855345,0.361205890094174,2025-03-13,0.04923243385279145,0.09395262132816737,0.22653015303167193,0.04191845640030652,0.05530831054274641,0.04154277610676573
0.08789181133538233,0.03711411734870923,0.4325152796875158,2025-03-13,0.04879402412503332,0.08922232887055018,0.17417500624779977,0.04068928168270784,0.047779430197116224,0.0417780438986338
0.08380756442031105,0.04158862051815104,0.45714427233470156,2025-03-15,0.051563052753245325,0.045537238581043006,0.16546776536572827,0.048134386294297934,0.055391850787995946,0.051324254498684725
0.08407955737893884,0.041212388807534785,0.45091729559498184,2025-03-15,0.05300225024254155,0.04749052007119589,0.16960464977415005,0.04744978791269545,0.05504147319377671,0.05116115248120678
0.11935720341041241,0.03128026676884561,0.3413878615973669,2025-03-18,0.04335609784260408,0.06754501229363218,0.2686296747318319,0.040059543767526816,0.045319542119348834,0.043023372451130464
0.12142685325004234,0.03264461190822853,0.3163326419525959,2025-03-18,0.04230647494903452,0.06355442325244165,0.29133388920451386,0.04073009053229426,0.04808099112905611,0.0435491563578089
0.13052034938708373,0.03181192782000431,0.3222160679726968,2025-03-28,0.044284617272303164,0.057606896097549806,0.2719603971950185,0.044261063957451975,0.050802339147934784,0.04649509630678208
0.1251082871582156,0.03296151835370337,0.37345021661281813,2025-03-28,0.04437422883465663,0.057228951666496115,0.22997399639513297,0.043971238538804386,0.04602600153295914,0.04686368671384318
0.07822870638980323,0.03398150722098311,0.35859893489945216,2025-04-04,0.05026447346596817,0.060594168241750956,0.2457722952145791,0.046616785195359965,0.08039910524554755,0.045502812208379186
0.07735414465554516,0.03464837700575066,0.3721061896319127,2025-04-04,0.05228260139614534,0.0632587454827871,0.23505332230167442,0.04602475748099858,0.0728059356951239,0.04642400786579444
0.1297389883985561,0.030156928153773906,0.24322717514096442,2025-04-07,0.03810870687459193,0.06863558127012437,0.35726492536062665,0.038535580710802625,0.05314290718236651,0.04114807647845418
0.13940379226823665,0.030941260968829227,0.27329453612454657,2025-04-07,0.03852387305712382,0.07177618870673595,0.3196386338778238,0.038135955347523946,0.04648419829870956,0.04176011353622671
0.07155409387748025,0.0541322451387788,0.5897359307239262,2025-04-12,0.03996084721650987,0.05209032398596404,0.07823586795156168,0.03806043196859772,0.031782776192414396,0.04440914846066661
0.07203515196122129,0.057452084867936425,0.5829384183846333,2025-04-12,0.04033397253786225,0.0527706304766123,0.07888402546245904,0.038875053812671055,0.03189498272063994,0.04477609998558519
0.09704046892991347,0.0352065915668143,0.37959856997710906,2025-04-17,0.05110385029489733,0.05792152100386286,0.23937434186632928,0.04270231900921063,0.049300051355840646,0.04771115548598591
0.09347306072841556,0.0357156363536067,0.4006473238763953,2025-04-17,0.05112770039311753,0.0547045374119879,0.22151474510024616,0.04338060428619177,0.05162520655838202,0.04776975873289096
0.09581726796267158,0.03518358041591505,0.35569703832407473,2025-04-22,0.05892322617346553,0.10726190001463234,0.20848260426917783,0.04217775155851024,0.05278986321849465,0.04362441081664234
0.09271848309724325,0.03518918888562555,0.3810498194617054,2025-04-22,0.05917142208104394,0.11434088624613828,0.19042029545954933,0.041059278172141035,0.04253409592957202,0.04347534561312576
0.10445433888647503,0.03482760061945346,0.3459807931947883,2025-04-24,0.045932061925425746,0.09220325328476453,0.24638048557146172,0.04072608770525063,0.04596085410703583,0.04349298316197059
0.10121375801465458,0.03479287903048615,0.3608870000827739,2025-04-24,0.045441744429253444,0.09059584352999837,0.24055384817651526,0.040039498710679695,0.043217557891022385,0.04321693265494004
0.08178873116232943,0.03954578457353039,0.4409463234564255,2025-04-27,0.06853466468968729,0.044777626747892346,0.1780077917685353,0.04551274493064666,0.04969630661758469,0.05114871098224741
0.08374682200960812,0.03839070023189521,0.4051673755025473,2025-04-27,0.07273913353813186,0.046296128151016164,0.20871358050792996,0.044930345867681944,0.048533599654419626,0.0514407312915087
0.08937696546768711,0.03423260627912827,0.3630569850273582,2025-05-02,0.055396373722234535,0.11085445857520601,0.21613845682172053,0.039698581159374066,0.05129686539997385,0.03990752321090128
0.0920383640949638,0.033946204900615166,0.365615516381177,2025-05-02,0.05448077415772875,0.11687368520153549,0.2151633311266823,0.03865135842564207,0.04299077966444088,0.04019843293282578
0.0894763576898055,0.03535642928742931,0.48411941197063574,2025-05-07,0.037589704447287854,0.07861239150676358,0.16532517940593236,0.03393087961748495,0.0333858273173069,0.04216370217241869
0.09180502610651163,0.034641173915721586,0.4859427959466259,2025-05-07,0.037582336846641945,0.07521474685051838,0.16548043314360641,0.03365719167374451,0.033759203007379196,0.041877791183623246
0.3374233134081914,0.07895891775051522,0.11144375500785474,2025-05-12,0.06400648044186819,0.049842363113337104,0.14694646896053595,0.07805417299630629,0.027212518465541173,0.10606848833981275
0.33593970887132096,0.07998219049488757,0.11506690478064616,2025-05-12,0.06457045594037808,0.049813478729400944,0.14413493480397327,0.0759804194889031,0.027445738873922754,0.10702296058471712
0.09294633989592707,0.03996707454929275,0.37749200102949826,2025-05-17,0.061716551694236475,0.05414706716662871,0.23142398960627406,0.04205703123493534,0.04748863848791225,0.05272011600139981
0.07877642394711834,0.02988682984430465,0.4522050909092626,2025-06-03,0.049311043297142816,0.12506469656109503,0.13181773070876346,0.03658793322988527,0.05561761357971728,0.04069251391623662
0.08111766391807508,0.030523552043956896,0.4323529577357701,2025-06-03,0.051545651839217575,0.12584057090109158,0.14170992892740797,0.03716929514507406,0.05847972389427788,0.04121982850570758
0.04647604837657853,0.037607846962120724,0.5739338003982638,2025-06-06,0.044848499540684414,0.06438662355049841,0.09558249171911012,0.038217006779124825,0.05928767872810668,0.03962071134362228
0.046339031959875834,0.037115261605285235,0.5701946010945391,2025-06-06,0.045767079339264875,0.0645972363387752,0.09775584895842802,0.038538892311451044,0.0602368332625645,0.03941517808919672
0.03781610503835113,0.042476561577246996,0.11460621427810803,2025-10-09,0.034576835717514284,0.17699419550573411,0.09806339293017595,0.04469030883649594,0.4142473154588352,0.03648766608209488
0.036635832132492524,0.041292831718596025,0.11652916656580269,2025-10-09,0.03442588292089103,0.17507723224369243,0.09914268999086727,0.04334833942370966,0.41794841828536383,0.035559117395131096
0.048325192330690186,0.044152309722190954,0.17874191697894456,2025-11-03,0.04657933955055278,0.0952903607471537,0.19356619387739127,0.043657964630471925,0.31700353041014045,0.032641869224519594
0.04754336159296927,0.04443465821817991,0.16376628286646838,2025-11-03,0.04696553225039443,0.0960419536657298,0.21344806525166124,0.0425778166432515,0.3135022077543277,0.03167863683254296
0.056969489073403094,0.03346765404210395,0.07326346401446962,2025-11-08,0.036590884973825975,0.26114727472810445,0.2158887251276917,0.036372937199382296,0.2538343769778853,0.03242426742549054
0.05627337892037578,0.0340948870119894,0.07613834278761379,2025-11-08,0.03619943700409493,0.2618211649737285,0.2025284216237899,0.03666054363388327,0.26383211197919826,0.03241042609848019
0.04088406861056294,0.03825612956872739,0.2008462003298616,2025-11-10,0.03541303036086545,0.17842509415737623,0.16133924403631678,0.04053674146275382,0.2657284925441281,0.03852945300302261
0.04063973719129996,0.03758426872760262,0.2057207446097642,2025-11-10,0.035375499250077394,0.1837478548085784,0.16786514441986003,0.03956314803517256,0.25096302631968403,0.03849902771605666
0.041219858151469446,0.03830037303802389,0.19701474571009,2025-11-13,0.03655432732718225,0.14320013221318315,0.16371663021033056,0.042244521483616376,0.29860990322169095,0.03909730551464816
0.03930339762491296,0.03928499992628662,0.18682295329354742,2025-11-13,0.03730900933533299,0.14110002709748218,0.18060242210492095,0.04239625269062914,0.2947036311674971,0.03843486084912737
0.062864570401518,0.038765348354598266,0.09203819424571194,2025-11-18,0.03841335976080341,0.2637127323928604,0.22710971503761776,0.0371551568316819,0.2065870986113541,0.033312077670246854
0.061612905623232406,0.03818977643530962,0.09255131534324798,2025-11-18,0.038604055940534676,0.26966325711724465,0.22671799988269883,0.03772405156601657,0.20110271767919738,0.03379121135729748
0.04508737383194443,0.04074065188938645,0.1114017769681776,2025-11-23,0.031341697479814766,0.06871928846325182,0.18312884487390682,0.04146818514489278,0.4426198362610827,0.03545122681945397
0.04276727875382792,0.04140313363712451,0.11889173160586193,2025-11-23,0.032522786229090606,0.07237044267435302,0.19076249158109995,0.04204518724190303,0.42284396848459255,0.03635159422139653
0.06505769913153309,0.03535518111038411,0.08839760291681942,2025-11-28,0.03624586071816071,0.2245407882489456,0.23905999503338804,0.03984229856845245,0.23791918660665687,0.03354041480299578
