EVI,NDVI,date
0.34606196043581955,0.4643665804982573,2025-02-26
0.34107716482995043,0.46364788948374985,2025-03-01
0.36627728296300055,0.4971490983199457,2025-03-06
0.3917975540883375,0.4902169774070694,2025-03-08
0.3769837338745756,0.47197870858777574,2025-03-13
0.37463782966721115,0.4671573432672705,2025-03-15
0.4092901735527973,0.4887818003801858,2025-03-18
0.3645252574269714,0.462075327620399,2025-03-26
0.39639067212697693,0.47694749119622104,2025-03-28
0.3600122081129418,0.45843160946556477,2025-03-31
0.36912179170213694,0.4367271787425961,2025-04-04
0.39656880671149997,0.4723052140871315,2025-04-07
0.3269874011048897,0.44453293025292134,2025-04-10
0.29710850797675353,0.39727843707271154,2025-04-15
0.2709466286570255,0.3623418077218128,2025-04-17
0.31095768493906595,0.3657978570762571,2025-04-17
0.2872042502001822,0.38524740503990673,2025-04-20
0.20132597750163644,0.24647167095408778,2025-04-24
0.18110372598691704,0.2426389192008995,2025-04-25
0.1633494971749886,0.21869847969909112,2025-04-30
0.15928785291087988,0.19847268997349884,2025-05-02
0.13652694445985442,0.1604043678888159,2025-05-07
0.12065698270730302,0.165759144320514,2025-05-07
0.0879830966340707,0.1385807345724127,2025-06-01
0.09720468729052265,0.13845796009180558,2025-06-03
0.6802623892212347,0.594488429830372,2025-09-07
0.7115315635862358,0.7890931661602058,2025-10-09
0.7138587084908293,0.788847236154389,2025-10-17
0.628513624872927,0.7609658886905148,2025-11-06
0.6864425834188579,0.7729357710994634,2025-11-08
0.6177202105610726,0.7726351886211672,2025-11-11
0.669756610771228,0.7439710997731078,2025-11-13
0.6274830478655703,0.721197090398082,2025-11-18
0.5563575560108265,0.7200016206560664,2025-11-21
0.5240386674405165,0.7261026542939215,2025-11-23
0.5422260868511815,0.7132180568403869,2025-11-26
0.4989408513079601,0.7041850058603073,2025-12-01
0.5485524011052739,0.6337797251608402,2025-12-03
0.45718075858941415,0.713788259336892,2025-12-11
0.49275544410159855,0.681665925142648,2025-12-13
0.44384948475891134,0.6002793420326624,2025-12-16
0.4650572235061741,0.6660752309386148,2025-12-18
0.410432199941015,0.6242960371796916,2025-12-21
0.3898108918930701,0.6290844264263842,2025-12-26
0.4102724667654859,0.6155194747517431,2025-12-28
0.30297119732616773,0.5531660905999184,2026-01-05
0.3176085270579782,0.5117433340966205,2026-01-07
0.2741456238783923,0.5261339757408713,2026-01-10
0.25354077471996395,0.43259316465695,2026-01-15
0.1944224055432276,0.3222360283487762,2026-01-20
0.21692811457840086,0.40056593070773444,2026-01-22
0.18338100038837782,0.3278999484171442,2026-01-27
0.16660570333238622,0.3604782084227898,2026-01-30
0.1851179387713264,0.25660943476679393,2026-02-04
0.20624465383426482,0.3391976952220379,2026-02-06
0.23719540604283734,0.40900172921990147,2026-02-11
0.24660379195661614,0.38873700331563954,2026-02-14
0.249044814561413,0.4480805935219681,2026-02-19
0.3023332717747213,0.4526605979733977,2026-02-21
