EVI,NDVI,date
0.6482038118809625,0.7737337379209221,2025-02-22
0.4763796328230505,0.6014103693889058,2025-03-04
0.31956448412986804,0.4647660211237679,2025-03-09
0.19955850911002307,0.284186221327161,2025-03-14
0.17773571641204886,0.23945522238660016,2025-03-19
0.17074433519245563,0.21552730141538146,2025-03-24
0.14062168051249302,0.20643304154555023,2025-03-29
0.13242796189148553,0.20173455501472687,2025-03-31
0.12608829184063114,0.195660791290265,2025-04-03
0.12115391330449256,0.18443442825663717,2025-04-08
0.11500240703469863,0.16491764960235147,2025-04-13
0.1167074278210163,0.18072663949267323,2025-04-18
0.1126987252438166,0.15716801691996005,2025-04-20
0.13357281368606663,0.19259569777022248,2025-04-23
0.11770772248622326,0.17347734504245838,2025-04-28
0.11767491469335557,0.18236328234100255,2025-05-10
0.1201799775880029,0.15992842586766035,2025-05-18
0.11957755105875793,0.1616707805410275,2025-05-23
0.11808651466771297,0.15435567969879435,2025-05-30
0.11218537959852609,0.14913731388311205,2025-06-07
0.11921229317682813,0.15398898033596123,2025-06-12
0.3196112846392275,0.5767593955298487,2025-09-15
0.32596889163338194,0.5741026712428482,2025-09-25
0.12297527424919216,0.17683239225291572,2025-10-10
0.09843112822872536,0.2074989374125184,2025-10-15
0.09642518044723429,0.20603173119073542,2025-10-17
0.1056322047094844,0.19718030808975812,2025-10-20
0.10654371207791634,0.22994053504520448,2025-10-25
0.201616424209038,0.3683322899035466,2025-11-06
0.2614464697243203,0.39457609152738243,2025-11-09
0.41096828196261126,0.5555325700540126,2025-11-14
0.5903444575651517,0.7113818615033297,2025-11-19
0.709318540083098,0.7840048795875367,2025-11-24
0.7508970041682265,0.8624773461226639,2025-12-04
0.7904804797857764,0.8728502801339384,2025-12-09
0.7145105477560518,0.8438324487981111,2025-12-16
0.6986509236141243,0.8324965703225855,2025-12-19
0.6792612475638832,0.8319261996403272,2025-12-24
0.7049576424639635,0.8479857599998339,2025-12-29
0.6918019382309526,0.8463128790964148,2026-01-13
0.7046578341358339,0.8297829680606383,2026-01-18
0.5916766756933427,0.7630136902698083,2026-02-07
0.4282200556323542,0.5732056019194088,2026-02-17
